"V1" "V2" "V3" "V4" "V5" "V6"
"55" 0.0384615384615385 0.992307692307692 0.792307692307692 0.469230769230769 0.838461538461538 0.715384615384615
"56" 0.669230769230769 0.253846153846154 0.915384615384615 0.330769230769231 0.392307692307692 0.00769230769230769
"57" 0.130769230769231 0.207692307692308 0.330769230769231 0.607692307692308 0.207692307692308 0.823076923076923
"58" 0.869230769230769 0.669230769230769 0.592307692307692 0.992307692307692 0.715384615384615 0.130769230769231
"59" 0.715384615384615 0.715384615384615 0.238461538461538 0.315384615384615 0.638461538461538 0.515384615384615
"60" 0.0538461538461538 0.469230769230769 0.253846153846154 0.130769230769231 0.115384615384615 0.0538461538461538
"61" 0.746153846153846 0.884615384615385 0.130769230769231 0.0846153846153846 0.330769230769231 0.161538461538462
"62" 0.761538461538461 0.438461538461538 0.638461538461538 0.915384615384615 0.0846153846153846 0.607692307692308
"63" 0.992307692307692 0.00769230769230769 0.00769230769230769 0.823076923076923 0.530769230769231 0.238461538461538
"64" 0.392307692307692 0.330769230769231 0.746153846153846 0.715384615384615 0.0384615384615385 0.946153846153846
"65" 0.530769230769231 0.0384615384615385 0.884615384615385 0.0384615384615385 0.130769230769231 0.684615384615385
